A1,A3,A8,A9,A10,A11,A12,A14,A15,A2_0,A2_1,A2_2,A4_l,A4_u,A4_y,A6_aa,A6_c,A6_cc,A6_d,A6_e,A6_ff,A6_i,A6_j,A6_k,A6_m,A6_q,A6_r,A6_w,A6_x,A7_bb,A7_dd,A7_ff,A7_h,A7_j,A7_n,A7_o,A7_v,A7_z,A13_g,A13_p,A13_s,target
0.66144,0.55106,-0.24174,0.95465,1.15714,-0.2881,-0.9192,-0.60188,1.68691,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,3.43188,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,-0.02688,0.7047,0.95465,-0.8642,-0.49389,-0.9192,-1.06682,-0.19541,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,2.8011,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,-3.10087,-0.10831,3.33246,1
0.66144,1.07874,0.08271,0.95465,1.15714,0.74083,-0.9192,1.95529,-0.15777,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,4.14221,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,1.05362,0.08271,0.95465,-0.8642,-0.49389,-0.9192,-0.83435,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,-3.10087,-0.10831,3.33246,1
0.66144,4.08605,-0.14157,0.95465,1.15714,0.12347,-0.9192,-0.36941,-0.19272,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,3.1275,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,0.0485,2.62451,0.95465,-0.8642,-0.49389,1.08791,-0.65999,-0.19541,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,3.1275,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,1
-1.51186,0.55106,0.14551,0.95465,1.15714,0.53504,-0.9192,-0.13694,4.93796,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,2.8011,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,-0.55457,-0.21632,0.95465,1.15714,-0.08231,-0.9192,-0.36941,-0.13779,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,3.27031,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,-0.3455,-0.05484,0.95465,1.15714,-0.2881,1.08791,-0.0207,3.26711,-0.70711,1.40961,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,0.75208,3.52162,0.95465,1.15714,-0.2881,1.08791,-0.55538,0.18873,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,3.9786,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,1
-1.51186,-0.9144,-0.57816,0.95465,1.15714,1.76976,-0.9192,-0.60188,-0.1764,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,2.8011,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,1.60643,0.75554,0.95465,1.15714,-0.08231,-0.9192,-0.64256,-0.11013,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,3.27031,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,1.25464,-0.57816,0.95465,1.15714,0.74083,-0.9192,-0.3636,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,4.14221,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,3.36538,5.31583,0.95465,1.15714,1.76976,-0.9192,-1.06682,0.03508,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,5.15752,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,-1.20283,9.23309,0.32249,-0.10831,-0.30008,1
0.66144,0.0485,0.8303,0.95465,1.15714,0.74083,1.08791,1.6647,-0.19541,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,2.8011,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,1
-1.51186,1.25464,-0.36584,0.95465,1.15714,1.76976,-0.9192,-1.06682,0.38081,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,4.14221,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,1.27977,-0.52732,0.95465,1.15714,-0.2881,-0.9192,-0.48564,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,4.14221,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,-0.83097,-0.59012,-1.0475,-0.8642,-0.49389,-0.9192,1.14165,0.19066,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,3.53969,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,1.10387,-0.34042,-1.0475,-0.8642,-0.49389,-0.9192,0.79294,-0.19292,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,1.26369,-0.06681,-1.0475,-0.8642,-0.49389,1.08791,-0.27642,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.95661,-0.51536,-1.0475,-0.8642,-0.49389,-0.9192,-0.22993,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,4.69042,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,0.96115,-0.65292,-1.0475,-0.8642,-0.49389,-0.9192,0.09553,-0.00334,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,3.27031,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,-0.60482,-0.61554,-1.0475,-0.8642,-0.49389,-0.9192,-0.29967,-0.19541,-0.70711,1.40961,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.48722,1.05458,-1.0475,-0.8642,-0.49389,1.08791,0.63021,-0.19541,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,4.69042,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,-0.95661,-0.66488,-1.0475,-0.8642,-0.49389,-0.9192,-1.06682,-0.19541,-0.70711,-0.70941,1.41884,-0.05392,-1.78377,1.79809,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,3.46682,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,3.33246,-0.5,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,-0.68825,-0.5647,-1.0475,-0.8642,-0.49389,-0.9192,-1.06682,-0.17236,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,3.27031,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,18.54724,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,1.15413,-0.66488,-1.0475,-0.8642,-0.49389,1.08791,-0.17181,-0.18927,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,4.14221,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.83901,-0.66488,-1.0475,-0.8642,-0.49389,-0.9192,-0.22411,-0.19541,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,3.46682,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,3.33246,-0.5,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.93953,-0.65292,-1.0475,-0.8642,-0.49389,-0.9192,-0.25317,-0.05674,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.71338,-0.66488,-1.0475,-0.8642,-0.49389,-0.9192,-0.48564,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,-0.51806,-0.25134,-0.2132,5.15752,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,10.67708,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,0.24952,-0.29108,-1.0475,-0.8642,-0.49389,-0.9192,0.51398,-0.19541,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,4.69042,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.64704,-0.6275,0.95465,-0.8642,-0.49389,1.08791,0.44424,-0.19541,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,2.8011,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,-0.92344,-0.60208,-1.0475,-0.8642,-0.49389,-0.9192,0.09553,-0.18773,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,2.8011,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,13.0958,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,1
0.66144,-0.95661,-0.66488,-1.0475,-0.8642,-0.49389,-0.9192,-0.13694,-0.19541,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,-3.10087,9.23309,-0.30008,1
0.66144,-0.45406,-0.29108,-1.0475,-0.8642,-0.49389,1.08791,0.56047,-0.19541,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,0.40029,-0.65292,-1.0475,-0.8642,-0.49389,-0.9192,-0.25317,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,4.14221,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,1.07874,-0.6275,-1.0475,-0.8642,-0.49389,-0.9192,-0.13694,-0.19541,-0.70711,-0.70941,1.41884,-0.05392,-1.78377,1.79809,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,3.53969,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.45406,0.00795,-1.0475,-0.8642,-0.49389,1.08791,0.90918,-0.19541,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,3.9786,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,-3.10087,-0.10831,3.33246,0
0.66144,0.19123,-0.5034,-1.0475,-0.8642,-0.49389,-0.9192,-0.36941,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,4.69042,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,0.13193,-0.57816,-1.0475,-0.8642,-0.49389,-0.9192,-0.60188,-0.10245,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,3.27031,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,1.05362,-0.61554,-1.0475,-0.8642,-0.49389,-0.9192,0.90918,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,2.8011,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,1.7572,-0.66488,-1.0475,-0.8642,-0.49389,-0.9192,-0.13694,-0.19541,-0.70711,1.40961,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,3.46682,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,3.33246,-0.5,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.78876,-0.63946,0.95465,-0.8642,-0.49389,-0.9192,0.09553,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,4.14221,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,-3.10087,-0.10831,3.33246,0
0.66144,-0.78072,-0.59012,-1.0475,-0.8642,-0.49389,-0.9192,0.56047,-0.15623,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.83901,-0.6275,-1.0475,-0.8642,-0.49389,-0.9192,0.328,-0.19522,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,-0.51806,3.9786,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.06005,-0.59012,-1.0475,-0.8642,-0.49389,-0.9192,-0.60188,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,-3.10087,-0.10831,3.33246,0
-1.51186,-0.70533,-0.59012,-1.0475,1.15714,-0.2881,-0.9192,-0.43915,-0.17659,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,2.8011,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,1.5813,-0.6275,-1.0475,1.15714,-0.08231,-0.9192,-1.06682,0.87098,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,1.05362,-0.61554,-1.0475,1.15714,-0.2881,-0.9192,-0.36941,-0.19522,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,3.1275,-0.24142,-0.30578,-0.09366,-0.30008,2.0,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,-0.65508,-0.66488,-1.0475,1.15714,-0.08231,1.08791,0.09553,-0.17525,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,3.46682,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,3.33246,-0.5,-0.10831,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.84002,-0.57816,-1.0475,1.15714,-0.2881,-0.9192,0.90918,0.34297,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,3.1275,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.87319,-0.61554,-1.0475,1.15714,-0.2881,-0.9192,0.09553,-0.19522,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,1.93029,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
-1.51186,-0.60482,-0.66488,-1.0475,-0.8642,-0.49389,-0.9192,-0.13694,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,-1.78377,1.79809,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,8.24621,-0.28251,-0.24142,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,9.23309,-0.07636,-0.05392,-1.20283,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.80585,-0.51536,-1.0475,-0.8642,-0.49389,1.08791,0.79294,-0.19541,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,4.14221,-0.357,-0.06608,-0.31974,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,-3.10087,-0.10831,3.33246,0
-1.51186,1.05362,-0.36584,-1.0475,1.15714,-0.2881,-0.9192,-0.36941,-0.19522,1.41421,-0.70941,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,3.1275,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.84806,-0.61554,-1.0475,1.15714,-0.2881,-0.9192,0.51398,-0.11013,-0.70711,1.40961,-0.7048,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,3.1275,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
0.66144,-0.47114,-0.6275,-1.0475,1.15714,-0.08231,-0.9192,0.21177,-0.19522,-0.70711,-0.70941,1.41884,-0.05392,0.56061,-0.55615,-0.29139,-0.51806,-0.25134,-0.2132,-0.19389,-0.28845,-0.30578,-0.12127,-0.28251,-0.24142,-0.357,-0.06608,3.1275,-0.24142,-0.30578,-0.09366,-0.30008,-0.5,-0.10831,-0.07636,-0.05392,0.83137,-0.10831,0.32249,-0.10831,-0.30008,0
